month,store_id,product_id,opening_stock,received_qty,sold_qty,closing_stock,stockout_flag,month_num,sales_qty,lost_sales_qty,promo_flag,corrected_demand,category,brand,cluster,store_type,lag_1,lag_2,rolling_mean_3,rolling_std_3
2019-06-01,11,71,317,208,225,300,0,6,18.0,18.0,0,243.0,Dairy,Amul,4,Kirana,208.0,134.0,195.0,55.6506963119061
2019-11-01,11,71,371,0,205,166,0,11,11.0,11.0,0,216.0,Dairy,Amul,4,Kirana,243.0,208.0,222.33333333333334,18.33939293797188
2020-07-01,11,71,207,207,113,301,0,7,9.0,9.0,0,122.0,Dairy,Amul,4,Kirana,216.0,243.0,193.66666666666666,63.51640208114226
2020-01-01,11,73,291,316,196,411,0,1,5.0,5.0,0,201.0,Beverages,Coca-Cola,4,Kirana,125.0,103.0,143.0,51.419840528729765
2020-02-01,11,73,186,311,186,311,1,2,19.0,19.0,1,205.0,Beverages,Coca-Cola,4,Kirana,201.0,125.0,177.0,45.077710678338576
2020-06-01,11,73,279,213,162,330,0,6,16.0,16.0,0,178.0,Beverages,Coca-Cola,4,Kirana,205.0,201.0,194.66666666666666,14.571661996262925
2020-09-01,11,73,322,287,253,356,0,9,25.0,25.0,0,278.0,Beverages,Coca-Cola,4,Kirana,178.0,205.0,220.33333333333334,51.733290377989036
2020-10-01,11,73,387,0,231,156,0,10,7.0,7.0,0,238.0,Beverages,Coca-Cola,4,Kirana,278.0,178.0,231.33333333333334,50.33222956847166
2019-10-01,11,74,186,236,186,236,1,10,28.0,28.0,1,214.0,Biscuits,Britannia,4,Kirana,125.0,149.0,162.66666666666666,46.047077359299735
2020-05-01,11,74,301,276,239,338,0,5,13.0,13.0,0,252.0,Biscuits,Britannia,4,Kirana,214.0,125.0,197.0,65.18435395092907
2020-08-01,11,74,381,0,189,192,0,8,7.0,7.0,0,196.0,Biscuits,Britannia,4,Kirana,252.0,214.0,220.66666666666666,28.589042189855434
2020-02-01,11,75,338,220,308,250,0,2,50.0,50.0,0,358.0,Dairy,Nandini,4,Kirana,316.0,125.0,266.3333333333333,124.18668742394789
2020-04-01,11,76,252,284,154,382,0,4,11.0,11.0,0,165.0,Snacks,Lays,4,Kirana,331.0,202.0,232.66666666666666,87.1454722480367
2020-08-01,11,76,286,373,262,397,0,8,14.0,14.0,0,276.0,Snacks,Lays,4,Kirana,165.0,331.0,257.3333333333333,84.5596436447868
2019-11-01,11,77,360,456,270,546,0,11,8.0,8.0,0,278.0,Snacks,Lays,4,Kirana,185.0,162.0,208.33333333333334,61.4193237778904
2019-05-01,11,78,209,314,105,418,0,5,15.0,15.0,0,120.0,Dairy,Nandini,4,Kirana,232.0,221.0,191.0,61.73329733620261
2019-09-01,11,78,383,0,237,146,0,9,10.0,10.0,0,247.0,Dairy,Nandini,4,Kirana,120.0,232.0,199.66666666666666,69.39980787677538
2020-09-01,11,80,398,427,341,484,0,9,2.0,2.0,0,343.0,Staples,Aashirvaad,4,Kirana,185.0,198.0,242.0,87.70974860299168
2020-02-01,11,81,204,429,204,429,1,2,7.0,7.0,1,211.0,Biscuits,Parle,4,Kirana,199.0,140.0,183.33333333333334,38.00438571182717
2020-06-01,11,81,174,446,174,446,1,6,21.0,21.0,1,195.0,Biscuits,Parle,4,Kirana,211.0,199.0,201.66666666666666,8.326663997864488
2020-08-01,11,81,343,0,128,215,0,8,6.0,6.0,0,134.0,Biscuits,Parle,4,Kirana,195.0,211.0,180.0,40.63249930782008
2020-10-01,11,81,275,310,275,310,1,10,44.0,44.0,1,319.0,Biscuits,Parle,4,Kirana,134.0,195.0,216.0,94.27088627991147
2019-10-01,11,83,300,259,242,317,0,10,36.0,36.0,0,278.0,Staples,Tata,4,Kirana,252.0,124.0,218.0,82.4378553820998
2020-01-01,11,83,316,308,306,318,0,1,2.0,2.0,0,308.0,Staples,Tata,4,Kirana,278.0,252.0,279.3333333333333,28.02379940931161
2020-10-01,11,83,201,476,201,476,1,10,34.0,34.0,1,235.0,Staples,Tata,4,Kirana,308.0,278.0,273.6666666666667,36.69241520169168
2019-03-01,11,85,287,358,257,388,0,3,18.0,18.0,0,275.0,Beverages,Pepsi,4,Kirana,340.0,239.0,284.6666666666667,51.189191567491406
2019-04-01,11,85,237,0,82,155,0,4,6.0,6.0,0,88.0,Beverages,Pepsi,4,Kirana,275.0,340.0,234.33333333333334,130.82940546120867
2019-06-01,11,85,276,0,102,174,0,6,11.0,11.0,0,113.0,Beverages,Pepsi,4,Kirana,88.0,275.0,158.66666666666666,101.5201129497664
2019-07-01,11,85,377,0,164,213,0,7,3.0,3.0,0,167.0,Beverages,Pepsi,4,Kirana,113.0,88.0,122.66666666666667,40.37738641038234
2020-02-01,11,85,253,369,162,460,0,2,12.0,12.0,0,174.0,Beverages,Pepsi,4,Kirana,167.0,113.0,151.33333333333334,33.38163167571844
2020-04-01,11,85,338,425,249,514,0,4,15.0,15.0,0,264.0,Beverages,Pepsi,4,Kirana,174.0,167.0,201.66666666666666,54.09559439855827
2020-05-01,11,85,264,424,206,482,0,5,5.0,5.0,0,211.0,Beverages,Pepsi,4,Kirana,264.0,174.0,216.33333333333334,45.23641600893387
2020-08-01,11,85,252,332,150,434,0,8,17.0,17.0,0,167.0,Beverages,Pepsi,4,Kirana,211.0,264.0,214.0,48.56953777832352
2020-10-01,11,85,321,272,315,278,0,10,21.0,21.0,0,336.0,Beverages,Pepsi,4,Kirana,167.0,211.0,238.0,87.67553820764373
2020-02-01,11,86,213,273,184,302,0,2,10.0,10.0,0,194.0,Beverages,Pepsi,4,Kirana,260.0,128.0,194.0,66.0
2019-09-01,11,88,194,314,185,323,0,9,6.0,6.0,0,191.0,Snacks,Haldirams,4,Kirana,182.0,322.0,231.66666666666666,78.3602790534422
2020-07-01,11,88,204,379,151,432,0,7,10.0,10.0,0,161.0,Snacks,Haldirams,4,Kirana,191.0,182.0,178.0,15.394804318340622
2020-08-01,11,88,372,359,264,467,0,8,12.0,12.0,0,276.0,Snacks,Haldirams,4,Kirana,161.0,191.0,209.33333333333334,59.65176722724426
2019-09-01,11,89,203,280,203,280,1,9,14.0,14.0,1,217.0,Edible Oil,Fortune,4,Kirana,162.0,146.0,175.0,37.242448899072144
2019-12-01,11,89,198,472,198,472,1,12,12.0,12.0,1,210.0,Edible Oil,Fortune,4,Kirana,217.0,162.0,196.33333333333334,29.938826518975876
2020-07-01,11,89,330,295,237,388,0,7,8.0,8.0,0,245.0,Edible Oil,Fortune,4,Kirana,210.0,217.0,224.0,18.520259177452125
2019-12-01,11,91,313,0,190,123,0,12,10.0,10.0,0,200.0,Home Care,Vim,4,Kirana,190.0,200.0,196.66666666666666,5.77350269189626
2020-02-01,11,91,197,326,197,326,1,2,4.0,4.0,1,201.0,Home Care,Vim,4,Kirana,200.0,190.0,197.0,6.082762530298219
2020-04-01,11,92,196,490,196,490,1,4,16.0,16.0,1,212.0,Biscuits,Parle,4,Kirana,241.0,138.0,197.0,53.113086899558006
2020-06-01,11,92,290,0,164,126,0,6,14.0,14.0,0,178.0,Biscuits,Parle,4,Kirana,212.0,241.0,210.33333333333334,31.53305144341939
2020-07-01,11,92,212,0,88,124,0,7,15.0,15.0,0,103.0,Biscuits,Parle,4,Kirana,178.0,212.0,164.33333333333334,55.77036249956902
2020-05-01,11,93,388,411,317,482,0,5,20.0,20.0,0,337.0,Beverages,Pepsi,4,Kirana,260.0,287.0,294.6666666666667,39.068316233660916
2020-05-01,11,96,243,0,105,138,0,5,21.0,21.0,0,126.0,Dairy,Mother Dairy,4,Kirana,99.0,297.0,174.0,107.37318100903968
2020-08-01,11,96,254,494,140,608,0,8,4.0,4.0,0,144.0,Dairy,Mother Dairy,4,Kirana,126.0,99.0,123.0,22.64950330581225
2019-05-01,11,98,204,384,204,384,1,5,17.0,17.0,1,221.0,Beverages,Pepsi,4,Kirana,179.0,192.0,197.33333333333334,21.50193789716018
2019-06-01,11,98,234,470,224,480,0,6,15.0,15.0,0,239.0,Beverages,Pepsi,4,Kirana,221.0,179.0,213.0,30.7896086366813
2019-07-01,11,98,399,0,249,150,0,7,5.0,5.0,0,254.0,Beverages,Pepsi,4,Kirana,239.0,221.0,238.0,16.5227116418583
2019-10-01,11,98,214,481,210,485,0,10,10.0,10.0,0,220.0,Beverages,Pepsi,4,Kirana,254.0,239.0,237.66666666666666,17.039170558842734
2020-05-01,11,103,345,334,321,358,0,5,12.0,12.0,0,333.0,Beverages,Coca-Cola,4,Kirana,105.0,162.0,200.0,118.65496196956957
2020-09-01,11,103,182,389,182,389,1,9,7.0,7.0,1,189.0,Beverages,Coca-Cola,4,Kirana,333.0,105.0,209.0,115.30828244319659
2019-11-01,11,104,159,475,95,539,0,11,34.0,34.0,0,129.0,Dairy,Nandini,4,Kirana,340.0,270.0,246.33333333333334,107.47247709685179
2020-04-01,11,104,150,379,150,379,1,4,11.0,11.0,1,161.0,Dairy,Nandini,4,Kirana,129.0,340.0,210.0,113.71455491712571
2020-05-01,11,104,318,0,177,141,0,5,8.0,8.0,0,185.0,Dairy,Nandini,4,Kirana,161.0,129.0,158.33333333333334,28.095076674273965
2019-10-01,11,105,178,234,178,234,1,10,7.0,7.0,1,185.0,Beverages,Pepsi,4,Kirana,185.0,167.0,179.0,10.392304845413264
2020-04-01,11,107,268,495,268,495,1,4,9.0,9.0,1,277.0,Snacks,Lays,4,Kirana,141.0,313.0,243.66666666666666,90.71567303026161
2020-09-01,11,107,170,367,170,367,1,9,14.0,14.0,1,184.0,Snacks,Lays,4,Kirana,277.0,141.0,200.66666666666666,69.51498639382254
2020-10-01,11,107,209,296,113,392,0,10,20.0,20.0,0,133.0,Snacks,Lays,4,Kirana,184.0,277.0,198.0,73.01369734508724
2019-06-01,11,108,257,436,257,436,1,6,11.0,11.0,1,268.0,Snacks,Bingo,4,Kirana,185.0,212.0,221.66666666666666,42.3359579238894
2020-09-01,11,108,180,209,85,304,0,9,5.0,5.0,0,90.0,Snacks,Bingo,4,Kirana,268.0,185.0,181.0,89.06739021662193
2019-08-01,11,109,229,406,182,453,0,8,15.0,15.0,0,197.0,Staples,Fortune,4,Kirana,294.0,316.0,269.0,63.31666447310692
2019-11-01,11,109,337,0,91,246,0,11,4.0,4.0,0,95.0,Staples,Fortune,4,Kirana,197.0,294.0,195.33333333333334,99.51046846102842
2020-03-01,11,109,322,462,316,468,0,3,4.0,4.0,0,320.0,Staples,Fortune,4,Kirana,95.0,197.0,204.0,112.66321493726335
2020-10-01,11,109,290,0,164,126,0,10,8.0,8.0,0,172.0,Staples,Fortune,4,Kirana,320.0,95.0,195.66666666666666,114.3517963712566
2020-11-01,11,109,261,202,261,202,1,11,10.0,10.0,1,271.0,Staples,Fortune,4,Kirana,172.0,320.0,254.33333333333334,75.39451792626129
2020-06-01,11,110,377,0,97,280,0,6,9.0,9.0,0,106.0,Personal Care,Lux,4,Kirana,164.0,154.0,141.33333333333334,31.005375877955963
2020-02-01,11,112,163,285,163,285,1,2,22.0,22.0,1,185.0,Biscuits,Britannia,4,Kirana,135.0,218.0,179.33333333333334,41.78915329763614
2020-06-01,11,112,230,460,159,531,0,6,25.0,25.0,0,184.0,Biscuits,Britannia,4,Kirana,185.0,135.0,168.0,28.583211855912907
2020-04-01,11,113,294,478,203,569,0,4,11.0,11.0,0,214.0,Home Care,Surf Excel,4,Kirana,303.0,252.0,256.3333333333333,44.657959350303194
2020-05-01,11,113,183,383,165,401,0,5,15.0,15.0,0,180.0,Home Care,Surf Excel,4,Kirana,214.0,303.0,232.33333333333334,63.51640208114226
2019-11-01,11,114,357,0,184,173,0,11,7.0,7.0,0,191.0,Beverages,Real,4,Kirana,193.0,265.0,216.33333333333334,42.15843134336634
2020-05-01,11,114,343,225,292,276,0,5,24.0,24.0,0,316.0,Beverages,Real,4,Kirana,191.0,193.0,233.33333333333334,71.59841711471933
2020-11-01,11,116,229,205,229,205,1,11,17.0,17.0,1,246.0,Staples,Aashirvaad,4,Kirana,123.0,332.0,233.66666666666666,105.04443504219219
2020-05-01,11,117,297,295,257,335,0,5,1.0,1.0,0,258.0,Dairy,Nandini,4,Kirana,287.0,190.0,245.0,49.78955713801841
2020-07-01,11,117,198,298,189,307,0,7,28.0,28.0,0,217.0,Dairy,Nandini,4,Kirana,258.0,287.0,254.0,35.17101079013795
2020-09-01,11,117,317,0,130,187,0,9,4.0,4.0,0,134.0,Dairy,Nandini,4,Kirana,217.0,258.0,203.0,63.17436188834834
2020-10-01,11,118,181,426,181,426,1,10,21.0,21.0,1,202.0,Snacks,Haldirams,4,Kirana,340.0,173.0,238.33333333333334,89.23190759662899
2020-10-01,11,119,303,296,230,369,0,10,33.0,33.0,0,263.0,Personal Care,Dove,4,Kirana,172.0,364.0,266.3333333333333,96.04339297074699
2020-11-01,11,119,348,0,184,164,0,11,6.0,6.0,0,190.0,Personal Care,Dove,4,Kirana,263.0,172.0,208.33333333333334,48.19059382631979
2019-08-01,11,120,369,0,85,284,0,8,18.0,18.0,0,103.0,Dairy,Nandini,4,Kirana,121.0,278.0,167.33333333333334,96.26179581398497
2019-11-01,11,120,221,406,136,491,0,11,31.0,31.0,0,167.0,Dairy,Nandini,4,Kirana,103.0,121.0,130.33333333333334,33.005050118630855
2020-03-01,11,123,363,0,139,224,0,3,15.0,15.0,0,154.0,Dairy,Mother Dairy,4,Kirana,129.0,177.0,153.33333333333334,24.00694344004112
2020-04-01,11,123,190,451,190,451,1,4,7.0,7.0,1,197.0,Dairy,Mother Dairy,4,Kirana,154.0,129.0,160.0,34.39476704383968
2020-05-01,11,123,303,0,151,152,0,5,12.0,12.0,0,163.0,Dairy,Mother Dairy,4,Kirana,197.0,154.0,171.33333333333334,22.678918257565407
2020-04-01,11,124,371,345,280,436,0,4,4.0,4.0,0,284.0,Snacks,Bingo,4,Kirana,105.0,167.0,185.33333333333334,90.89737803332577
2020-11-01,11,124,232,272,195,309,0,11,15.0,15.0,0,210.0,Snacks,Bingo,4,Kirana,284.0,105.0,199.66666666666666,89.94628026401833
2020-03-01,11,125,266,453,255,464,0,3,9.0,9.0,0,264.0,Beverages,Coca-Cola,4,Kirana,184.0,162.0,203.33333333333334,53.678052622401765
2020-06-01,11,125,164,363,164,363,1,6,16.0,16.0,1,180.0,Beverages,Coca-Cola,4,Kirana,264.0,184.0,209.33333333333334,47.384948383778294
2020-08-01,11,125,183,358,183,358,1,8,30.0,30.0,1,213.0,Beverages,Coca-Cola,4,Kirana,180.0,264.0,219.0,42.32020793899765
2019-07-01,11,127,288,499,178,609,0,7,11.0,11.0,0,189.0,Home Care,Surf Excel,4,Kirana,121.0,183.0,164.33333333333334,37.64748774265466
2019-11-01,11,127,327,324,228,423,0,11,27.0,27.0,0,255.0,Home Care,Surf Excel,4,Kirana,189.0,121.0,188.33333333333334,67.00248751601193
2020-01-01,11,127,354,307,336,325,0,1,3.0,3.0,0,339.0,Home Care,Surf Excel,4,Kirana,255.0,189.0,261.0,75.17978451685
2020-05-01,11,127,251,484,251,484,1,5,14.0,14.0,1,265.0,Home Care,Surf Excel,4,Kirana,339.0,255.0,286.3333333333333,45.88391148685269
2020-07-01,11,128,322,0,142,180,0,7,5.0,5.0,0,147.0,Staples,Tata,4,Kirana,272.0,145.0,188.0,72.75300681071539
2019-12-01,11,129,171,226,166,231,0,12,8.0,8.0,0,174.0,Dairy,Nandini,4,Kirana,284.0,334.0,264.0,81.8535277187245
2020-03-01,11,129,392,0,209,183,0,3,17.0,17.0,0,226.0,Dairy,Nandini,4,Kirana,174.0,284.0,228.0,55.02726596879042
2020-05-01,11,129,316,0,153,163,0,5,39.0,39.0,0,192.0,Dairy,Nandini,4,Kirana,226.0,174.0,197.33333333333334,26.407069760451147
2020-06-01,11,129,244,202,244,202,1,6,11.0,11.0,1,255.0,Dairy,Nandini,4,Kirana,192.0,226.0,224.33333333333334,31.533051443419378
2020-11-01,11,129,264,486,264,486,1,11,7.0,7.0,1,271.0,Dairy,Nandini,4,Kirana,255.0,192.0,239.33333333333334,41.76521678781678
2020-03-01,11,130,304,259,197,366,0,3,12.0,12.0,0,209.0,Personal Care,Dove,4,Kirana,135.0,155.0,166.33333333333334,38.279672586548244
2020-05-01,11,130,342,0,220,122,0,5,12.0,12.0,0,232.0,Personal Care,Dove,4,Kirana,209.0,135.0,192.0,50.68530358989674
2020-06-01,11,130,334,393,306,421,0,6,9.0,9.0,0,315.0,Personal Care,Dove,4,Kirana,232.0,209.0,252.0,55.758407437802596
2020-07-01,11,130,312,0,181,131,0,7,15.0,15.0,0,196.0,Personal Care,Dove,4,Kirana,315.0,232.0,247.66666666666666,61.027316288145364
2020-11-01,11,130,318,0,197,121,0,11,15.0,15.0,0,212.0,Personal Care,Dove,4,Kirana,196.0,315.0,241.0,64.5832795698701
2020-11-01,11,131,215,357,215,357,1,11,16.0,16.0,1,231.0,Dairy,Nandini,4,Kirana,189.0,312.0,244.0,62.52199612936234
2020-10-01,11,132,182,234,182,234,1,10,11.0,11.0,1,193.0,Biscuits,Sunfeast,4,Kirana,144.0,159.0,165.33333333333334,25.106440076867393
2020-11-01,11,132,278,0,132,146,0,11,35.0,35.0,0,167.0,Biscuits,Sunfeast,4,Kirana,193.0,144.0,168.0,24.51530134426252
2020-06-01,11,133,230,285,230,285,1,6,13.0,13.0,1,243.0,Personal Care,Dove,4,Kirana,258.0,132.0,211.0,68.82586723027906
2019-10-01,11,136,398,0,115,283,0,10,28.0,28.0,0,143.0,Personal Care,Pears,4,Kirana,238.0,272.0,217.66666666666666,66.86055139866357
2020-03-01,11,136,172,355,172,355,1,3,24.0,24.0,1,196.0,Personal Care,Pears,4,Kirana,143.0,238.0,192.33333333333334,47.60602202803058
2020-05-01,11,136,305,0,102,203,0,5,5.0,5.0,0,107.0,Personal Care,Pears,4,Kirana,196.0,143.0,148.66666666666666,44.769781475157245
2020-06-01,11,138,305,0,175,130,0,6,1.0,1.0,0,176.0,Dairy,Amul,4,Kirana,162.0,121.0,153.0,28.583211855912904
2020-10-01,11,138,234,346,120,460,0,10,34.0,34.0,0,154.0,Dairy,Amul,4,Kirana,176.0,162.0,164.0,11.135528725660043
2020-11-01,11,139,332,0,152,180,0,11,25.0,25.0,0,177.0,Personal Care,Pears,4,Kirana,133.0,180.0,163.33333333333334,26.312227829154512
2020-02-01,11,141,186,387,174,399,0,2,9.0,9.0,0,183.0,Biscuits,Sunfeast,4,Kirana,237.0,198.0,206.0,27.874719729532707
2020-06-01,11,141,180,499,152,527,0,6,18.0,18.0,0,170.0,Biscuits,Sunfeast,4,Kirana,183.0,237.0,196.66666666666666,35.529330606322056
2020-11-01,11,143,389,226,337,278,0,11,3.0,3.0,0,340.0,Dairy,Amul,4,Kirana,335.0,284.0,319.6666666666667,30.989245446337236
2019-07-01,11,144,379,0,144,235,0,7,4.0,4.0,0,148.0,Staples,Fortune,4,Kirana,103.0,168.0,139.66666666666666,33.291640592396966
2019-10-01,11,149,387,0,106,281,0,10,29.0,29.0,0,135.0,Staples,Aashirvaad,4,Kirana,231.0,212.0,192.66666666666666,50.83633870897208
2020-02-01,11,150,275,321,185,411,0,2,5.0,5.0,0,190.0,Home Care,Vim,4,Kirana,339.0,92.0,207.0,124.37443467208203
2020-08-01,11,150,331,334,331,334,1,8,5.0,5.0,1,336.0,Home Care,Vim,4,Kirana,190.0,339.0,288.3333333333333,85.17237423797305
2020-10-01,11,151,364,281,278,367,0,10,42.0,42.0,0,320.0,Beverages,Pepsi,4,Kirana,102.0,240.0,220.66666666666666,110.27843548642379
2020-11-01,11,151,242,275,242,275,1,11,7.0,7.0,1,249.0,Beverages,Pepsi,4,Kirana,320.0,102.0,223.66666666666666,111.1860302975753
2019-10-01,11,152,231,264,231,264,1,10,6.0,6.0,1,237.0,Staples,Aashirvaad,4,Kirana,118.0,279.0,211.33333333333334,83.51247411814198
2020-04-01,11,152,382,0,180,202,0,4,33.0,33.0,0,213.0,Staples,Aashirvaad,4,Kirana,237.0,118.0,189.33333333333334,62.93117934166921
2020-06-01,11,152,341,359,287,413,0,6,10.0,10.0,0,297.0,Staples,Aashirvaad,4,Kirana,213.0,237.0,249.0,43.26661530556786
2020-08-01,11,152,397,0,238,159,0,8,19.0,19.0,0,257.0,Staples,Aashirvaad,4,Kirana,297.0,213.0,255.66666666666666,42.01587001756994
2020-09-01,11,152,280,0,82,198,0,9,7.0,7.0,0,89.0,Staples,Aashirvaad,4,Kirana,257.0,297.0,214.33333333333334,110.36907779506602
2020-02-01,11,153,306,452,295,463,0,2,17.0,17.0,0,312.0,Staples,Aashirvaad,4,Kirana,209.0,149.0,223.33333333333334,82.43987708223086
2020-06-01,11,153,336,406,336,406,1,6,16.0,16.0,1,352.0,Staples,Aashirvaad,4,Kirana,312.0,209.0,291.0,73.77669008569033
2019-10-01,11,154,388,233,298,323,0,10,38.0,38.0,0,336.0,Beverages,Pepsi,4,Kirana,215.0,114.0,221.66666666666666,111.15004873293279
2019-12-01,11,154,377,0,160,217,0,12,23.0,23.0,0,183.0,Beverages,Pepsi,4,Kirana,336.0,215.0,244.66666666666666,80.69902932088672
2020-05-01,11,154,357,0,185,172,0,5,20.0,20.0,0,205.0,Beverages,Pepsi,4,Kirana,183.0,336.0,241.33333333333334,82.7183977923493
2020-03-01,11,155,252,0,89,163,0,3,13.0,13.0,0,102.0,Edible Oil,Saffola,4,Kirana,222.0,128.0,150.66666666666666,63.12949653952052
2020-05-01,11,155,152,467,152,467,1,5,16.0,16.0,1,168.0,Edible Oil,Saffola,4,Kirana,102.0,222.0,164.0,60.09991680526688
2020-11-01,11,157,325,432,283,474,0,11,16.0,16.0,0,299.0,Beverages,Real,4,Kirana,250.0,291.0,280.0,26.28687885618983
2020-01-01,11,158,390,342,345,387,0,1,5.0,5.0,0,350.0,Beverages,Coca-Cola,4,Kirana,174.0,97.0,207.0,129.68808734806757
2020-09-01,11,158,331,0,166,165,0,9,12.0,12.0,0,178.0,Beverages,Coca-Cola,4,Kirana,350.0,174.0,234.0,100.47885349664377
2020-10-01,11,158,277,341,201,417,0,10,12.0,12.0,0,213.0,Beverages,Coca-Cola,4,Kirana,178.0,350.0,247.0,90.90104509850258
2020-06-01,11,159,158,418,93,483,0,6,10.0,10.0,0,103.0,Edible Oil,Dhara,4,Kirana,241.0,105.0,149.66666666666666,79.10330797971304
2020-05-01,11,160,177,341,177,341,1,5,16.0,16.0,1,193.0,Beverages,Real,4,Kirana,288.0,211.0,230.66666666666666,50.46120622154541
2020-10-01,11,161,391,0,240,151,0,10,9.0,9.0,0,249.0,Personal Care,Lux,4,Kirana,190.0,268.0,235.66666666666666,40.67349669420289
2019-08-01,11,163,230,366,214,382,0,8,20.0,20.0,0,234.0,Edible Oil,Saffola,4,Kirana,264.0,158.0,218.66666666666666,54.63820397243428
2020-01-01,11,163,253,327,174,406,0,1,10.0,10.0,0,184.0,Edible Oil,Saffola,4,Kirana,234.0,264.0,227.33333333333334,40.41451884327381
2020-04-01,11,163,319,219,310,228,0,4,13.0,13.0,0,323.0,Edible Oil,Saffola,4,Kirana,184.0,234.0,247.0,70.40596565632774
2019-06-01,11,164,234,0,107,127,0,6,26.0,26.0,0,133.0,Dairy,Amul,4,Kirana,172.0,186.0,163.66666666666666,27.46512940681935
2019-07-01,11,164,398,385,319,464,0,7,20.0,20.0,0,339.0,Dairy,Amul,4,Kirana,133.0,172.0,214.66666666666666,109.42729702105107
2020-11-01,11,164,264,446,172,538,0,11,25.0,25.0,0,197.0,Dairy,Amul,4,Kirana,339.0,133.0,223.0,105.43244282477761
2020-06-01,11,166,153,313,153,313,1,6,4.0,4.0,1,157.0,Edible Oil,Fortune,4,Kirana,112.0,334.0,201.0,117.35842534730942
2020-07-01,11,166,232,488,232,488,1,7,4.0,4.0,1,236.0,Edible Oil,Fortune,4,Kirana,157.0,112.0,168.33333333333334,62.77207447052657
2019-12-01,11,167,286,448,286,448,1,12,4.0,4.0,1,290.0,Staples,Tata,4,Kirana,193.0,266.0,249.66666666666666,50.520622851795224
2020-02-01,11,169,353,0,109,244,0,2,23.0,23.0,0,132.0,Beverages,Coca-Cola,4,Kirana,176.0,198.0,168.66666666666666,33.60555509634282
2020-03-01,11,169,383,0,179,204,0,3,24.0,24.0,0,203.0,Beverages,Coca-Cola,4,Kirana,132.0,176.0,170.33333333333334,35.83759664560854
2020-08-01,11,169,375,208,257,326,0,8,14.0,14.0,0,271.0,Beverages,Coca-Cola,4,Kirana,203.0,132.0,202.0,69.50539547402057
2019-11-01,11,170,347,0,91,256,0,11,5.0,5.0,0,96.0,Home Care,Surf Excel,4,Kirana,207.0,207.0,170.0,64.08587988004847
2020-03-01,11,170,160,319,160,319,1,3,26.0,26.0,1,186.0,Home Care,Surf Excel,4,Kirana,96.0,207.0,163.0,58.966091951222275
2020-07-01,11,171,237,0,116,121,0,7,26.0,26.0,0,142.0,Snacks,Bingo,4,Kirana,121.0,134.0,132.33333333333334,10.598742063723094
2019-10-01,11,172,294,200,235,259,0,10,34.0,34.0,0,269.0,Home Care,Rin,4,Kirana,309.0,166.0,248.0,73.77669008569035
2020-03-01,11,172,235,230,203,262,0,3,10.0,10.0,0,213.0,Home Care,Rin,4,Kirana,269.0,309.0,263.6666666666667,48.221710186733674
2020-07-01,11,172,192,325,192,325,1,7,8.0,8.0,1,200.0,Home Care,Rin,4,Kirana,213.0,269.0,227.33333333333334,36.66515148384547
2020-09-01,11,172,328,203,328,203,1,9,7.0,7.0,1,335.0,Home Care,Rin,4,Kirana,200.0,213.0,249.33333333333334,74.47370900749698
2020-11-01,11,172,251,459,140,570,0,11,7.0,7.0,0,147.0,Home Care,Rin,4,Kirana,335.0,200.0,227.33333333333334,96.93468591445136
2019-11-01,11,174,211,458,211,458,1,11,48.0,48.0,1,259.0,Home Care,Surf Excel,4,Kirana,279.0,277.0,271.6666666666667,11.015141094572213
2020-01-01,11,174,160,218,160,218,1,1,12.0,12.0,1,172.0,Home Care,Surf Excel,4,Kirana,259.0,279.0,236.66666666666666,56.88878038184097
2020-05-01,11,174,255,0,121,134,0,5,7.0,7.0,0,128.0,Home Care,Surf Excel,4,Kirana,172.0,259.0,186.33333333333334,66.66583332812493
2020-09-01,11,174,219,363,219,363,1,9,7.0,7.0,1,226.0,Home Care,Surf Excel,4,Kirana,128.0,172.0,175.33333333333334,49.084960357866585
2019-11-01,11,175,166,260,141,285,0,11,10.0,10.0,0,151.0,Edible Oil,Dhara,4,Kirana,262.0,180.0,197.66666666666666,57.57024694521757
2020-03-01,11,175,381,0,239,142,0,3,46.0,46.0,0,285.0,Edible Oil,Dhara,4,Kirana,151.0,262.0,232.66666666666666,71.65426249242493
2020-05-01,11,175,285,349,285,349,1,5,7.0,7.0,1,292.0,Edible Oil,Dhara,4,Kirana,285.0,151.0,242.66666666666666,79.46277954698876
2020-08-01,11,175,362,0,81,281,0,8,5.0,5.0,0,86.0,Edible Oil,Dhara,4,Kirana,292.0,285.0,221.0,116.96580696938743
2020-07-01,11,176,397,0,144,253,0,7,12.0,12.0,0,156.0,Home Care,Rin,4,Kirana,186.0,284.0,208.66666666666666,66.94276162015825
2019-09-01,11,177,293,473,269,497,0,9,12.0,12.0,0,281.0,Dairy,Amul,4,Kirana,328.0,145.0,251.33333333333334,95.03858865394274
2020-02-01,11,177,325,235,318,242,0,2,19.0,19.0,0,337.0,Dairy,Amul,4,Kirana,281.0,328.0,315.3333333333333,30.0721354967241
2020-06-01,11,177,377,0,110,267,0,6,10.0,10.0,0,120.0,Dairy,Amul,4,Kirana,337.0,281.0,246.0,112.65433857601757
2020-07-01,11,177,152,227,152,227,1,7,11.0,11.0,1,163.0,Dairy,Amul,4,Kirana,120.0,337.0,206.66666666666666,114.90140701198281
